"Code","Département","Nom","Latitude","Longitude","Altitude"
"74290002","74","VALLORCINE_PLAN-DROIT",46.0205,6.919167,1326
"74292001","74","VAULX",45.918,5.994667,520
"74310001","74","SEMNOZ",45.801667,6.11,1666
"75104001","75","TOUR ST-JACQUES",48.858333,2.348333,38
"75106001","75","LUXEMBOURG",48.844667,2.333833,46
"75107005","75","TOUR EIFFEL",48.858333,2.2945,330
"75110001","75","LARIBOISIERE",48.882833,2.352,55
"75112001","75","ILE DE BERCY",48.831667,2.411667,50
"75112002","75","LA FAISANDERIE",48.819833,2.456833,54
"75112003","75","LEO LAGRANGE",48.835,2.4375,49
"75112004","75","ST-ANTOINE",48.848167,2.380833,36
"75113002","75","SALPETRIERE",48.839167,2.367333,34
"75114001","75","PARIS-MONTSOURIS",48.821667,2.337833,75
"75114002","75","OBSERVATOIRE",48.836667,2.336667,62
"75114003","75","OBS. TERRASSE",48.838333,2.336667,91
"75114007","75","PARIS-MONTSOURIS-DOUBLE",48.821667,2.337833,75
"75115003","75","G. POMPIDOU",48.838667,2.2745,32
"75116002","75","BAGATELLE",48.868667,2.245333,36
"75116008","75","LONGCHAMP",48.854833,2.233667,27
"75117001","75","BATIGNOLLES",48.887667,2.315333,45
"75119001","75","BUTTES CHAUMONT",48.876833,2.380833,97
"75120005","75","TENON",48.865333,2.402167,94
"75120006","75","BELLEVILLE PARC",48.871333,2.384667,80
"76024001","76","ARDOUVAL",49.748667,1.273833,180
"76050001","76","AVREMESNIL",49.854833,0.9255,67
"76116001","76","ROUEN-BOOS",49.3895,1.178333,156
"76125002","76","BOSC",49.626833,1.171167,163
"76130001","76","BOUELLES",49.733167,1.5025,232
"76146001","76","BUCHY",49.585667,1.361833,211
"76159001","76","CANY-BARVILLE",49.789333,0.632333,58
"76171001","76","LA CHAPELLE-SAINT-OUEN_SAPC",49.538167,1.439833,197
"76208001","76","CUY SAINT FIACRE_SAPC",49.507833,1.716,104
"76217001","76","DIEPPE",49.932833,1.09,40
"76219001","76","DOUDEVILLE",49.722833,0.793833,140
"76228001","76","ECTOT LES BAONS",49.646667,0.816667,150
"76255002","76","EU",50.058,1.421,13
"76259001","76","FECAMP",49.767167,0.369167,104
"76273001","76","FONTAINE-SOUS-P",49.4855,1.166333,72
"76276001","76","FORGES",49.6025,1.5225,160
"76286001","76","FRESNOY",49.876333,1.425667,195
"76302002","76","GODERVILLE",49.642333,0.368167,118
"76312001","76","GOURNAY",49.478,1.716333,111
"76316001","76","GRAINVILLE",49.472667,1.296833,162
"76322002","76","ROUVRAY",49.411667,1.043333,68
"76351001","76","LE HAVRE - PORT",49.483333,0.101667,9
"76351006","76","LE HAVRE QUAI D'ESCALE - ONM",49.5,0.126667,17
"76351007","76","HAVRE - PERRET",49.5,0.07,75
"76357002","76","HERMEVILLE",49.596333,0.264833,103
"76378001","76","JUMIEGES",49.435833,0.820833,30
"76447001","76","MONTIVILLIERS",49.545,0.191667,6
"76473001","76","NOTRE-DAME DE BLIQUETUIT",49.494,0.770667,4
"76481001","76","OCTEVILLE",49.533,0.091667,90
"76499001","76","PETIVILLE",49.459667,0.594,18
"76500001","76","PIERRECOURT",49.891333,1.648167,100
"76508001","76","LA POTERIE",49.679333,0.1725,114
"76540004","76","ROUEN ECOLE NORMALE",49.436667,1.088333,22
"76540005","76","ROUEN",49.436667,1.088333,6
"76540009","76","ROUEN - JARDIN",49.422667,1.077333,21
"76552001","76","CAP-DE-LA-HEVE",49.509,0.071167,100
"76552003","76","SAINTE-ADRESSE LA HEVE - ONM",49.511667,0.08,99
"76566001","76","SAINTE-AUSTREBERTHE",49.599,0.975167,100
"76582001","76","ST-GERMAIN-D'ETABLES",49.8395,1.167167,22
"76606001","76","MORIENNE",49.782667,1.733333,205
"76619001","76","ST-MARTIN",49.945167,1.3565,144
"76647001","76","ST-ROMAIN-DE-C",49.522667,0.344667,110
"76648001","76","ST-SAENS",49.680167,1.265,120
"76655001","76","ST-VALERY",49.862167,0.712,3
"76679001","76","SOMMESNIL",49.7125,0.672,117
"76725002","76","VATTETOT-SOUS-B",49.633833,0.44,125
"76727002","76","VATTEVILLE-LA-RUE",49.477,0.688333,18
"76746001","76","VINNEMERVILLE",49.8145,0.567667,86
"76752001","76","YERVILLE",49.665333,0.904833,155
"77006001","77","ARBONNE",48.416667,2.565,73
"77033001","77","BEZALLES",48.678333,3.241833,163
"77042001","77","BOISSY-LE-CHAT.",48.825,3.14,133
"77054001","77","LA BROSSE-MX",48.351667,3.023333,77
"77058001","77","BUSSY",48.843167,2.699,125
"77066002","77","CERNEUX",48.726833,3.359167,183
"77069001","77","CHAILLY",48.461667,2.607333,79
"77084001","77","CHANGIS",48.964667,3.011833,70
"77100003","77","LE CHATELET",48.490833,2.801833,85
"77103001","77","CHATILLON-LA-B.",48.542333,2.810333,93
"77113002","77","CHEVRU",48.726833,3.203333,158
"77114002","77","CHEVRY-COSSIGNY",48.707833,2.678833,103
"77120001","77","COCHEREL",49.02,3.106667,185
"77148002","77","CROUY-SUR-OURCQ",49.092833,3.070333,62
"77153003","77","DAMMARTIN - DDE",49.062167,2.704167,111
"77159001","77","DONNEMARIE",48.474667,3.1265,97
"77164002","77","ECHOUBOULAINS-LES GARGOTS",48.463833,2.9455,117
"77177001","77","FAVIERES",48.791667,2.765,115
"77182003","77","FERTE-GAUCHER",48.779333,3.307667,113
"77186002","77","FONTAINEBLEAU_SAPC",48.406,2.6785,84
"77192002","77","FONTENAY-TRES",48.691667,2.823833,105
"77206001","77","GIREMOUTIERS",48.845,3.02,138
"77207001","77","GIRONVILLE",48.161667,2.525,98
"77211001","77","NANGIS",48.595333,3.007667,128
"77239001","77","JOUY-LE-CHATEL",48.6895,3.125167,135
"77288001","77","MELUN - EN",48.54,2.656667,64
"77292001","77","MESSY",48.968167,2.698333,75
"77306001","77","MELUN",48.610333,2.6795,91
"77320002","77","MOUROUX_SAPC",48.847167,3.057,148
"77333003","77","NEMOURS",48.27,2.715,73
"77339001","77","NOISY-SUR-ECOLE",48.356667,2.496667,102
"77379004","77","PROVINS-DE GAULLE",48.559167,3.286,97
"77390001","77","ROISSY-EN-BRIE",48.795,2.636667,103
"77405001","77","ST-CYR/MORIN-BG",48.908333,3.183333,63
"77406002","77","ST-DENIS-LES-R.",48.841667,3.208333,147
"77415002","77","ST-JEAN-LES-2-J",48.953333,3.041667,60
"77418001","77","ST-LOUP-DE-NAUD",48.536167,3.210167,99
"77447002","77","SEINE-PORT",48.547667,2.576333,76
"77468001","77","TORCY",48.8635,2.651,43
"77485001","77","LE VAUDOUE",48.3595,2.516333,68
"77489001","77","VAUX-SUR-LUNAIN",48.221833,2.934667,136
"77515001","77","VILLEROY",48.991667,2.773333,109
"77524001","77","VIMPELLES",48.46,3.151667,72
"77530001","77","VOULTON_SAPC",48.612667,3.350333,175
"78003002","78","ABLIS",48.524667,1.8225,135
"78005002","78","ACHERES",48.983167,2.126,31
"78036001","78","AUTOUILLET",48.847167,1.8045,126
"78140001","78","CHAPET",48.964333,1.924667,42
"78162001","78","CHOISEL",48.6845,2.0005,176
"78165002","78","CLAYES",48.8245,1.994833,115
"78188001","78","CRAVENT",48.990333,1.484333,146
"78238001","78","FLINS-SUR-SEINE",48.976167,1.881167,32
"78329001","78","LAINVILLE",49.046,1.811833,150
"78354001","78","MAGNANVILLE",48.963667,1.674167,123
"78380001","78","MAULE",48.909167,1.8475,54
"78407001","78","MITTAINVILLE",48.662833,1.627833,125
"78464001","78","ORCEMONT",48.603333,1.803333,164
"78465001","78","ORGERUS",48.859167,1.693833,102
"78481001","78","LE PECQ",48.887833,2.115833,27
"78486002","78","LE PERRAY",48.693667,1.867,174
"78505001","78","PRUNAY-LE-TEMPLE_SAPC",48.867833,1.673333,107
"78537001","78","SAINT-ARNOULT",48.571833,1.932333,138
"78551002","78","ST-GERMAIN-EN-L",48.9015,2.064167,85
"78559002","78","ST-ILLIERS",48.959167,1.5055,141
"78562001","78","ST-LEGER_SAPC",48.706667,1.745833,176
"78591001","78","SEPTEUIL",48.891667,1.6875,107
"78620001","78","TOUSSUS LE NOBLE",48.750667,2.1135,154
"78621001","78","TRAPPES",48.774333,2.009833,167
"78640001","78","VILLACOUBLAY",48.7725,2.204,174
"78646002","78","VERSAILLES- INRAE",48.803333,2.09,121
"78646004","78","VERSAILLES - BG",48.806667,2.136667,137
"78646007","78","VERSAILLES - EN",48.805667,2.1465,133
"79013002","79","SANZAY",46.960167,-0.436,128
"79016001","79","ASSAIS",46.791333,-0.060167,131
"79017001","79","NUEIL-LES-AUBIERS",46.941167,-0.584167,118
"79031001","79","BEAUVOIR-SUR-NI",46.175167,-0.457833,88
"79043001","79","BOUILLE-LORETZ",47.057833,-0.2905,55
"79049001","79","BRESSUIRE",46.838167,-0.476,200
"79049004","79","BRESSUIRE",46.839833,-0.515833,191
"79057001","79","BRIOUX-SUR-BOUT",46.143333,-0.218333,64
"79061001","79","CELLES-SUR-BELL",46.260833,-0.216167,118
"79062001","79","CERIZAY-SPC",46.811333,-0.6995,149
"79075001","79","LA CHAPELLE-SAINT-ETIENNE",46.683333,-0.573333,190
"79079001","79","MAULEON",46.924,-0.744,175
"79079013","79","MAULEON_SAPC",46.928833,-0.757833,150
"79094001","79","CLESSE",46.71,-0.42,207
"79134001","79","GLENAY_SAPC",46.856333,-0.253667,121
"79140002","79","HANC",46.066667,-0.003333,125
"79148001","79","LEZAY",46.259,-0.011667,128
"79174002","79","MELLE",46.235,-0.151333,136
"79176001","79","MENIGOUTE_SAPC",46.494,-0.064333,138
"79179003","79","MONCOUTANT-SPC",46.73,-0.593333,181
"79191005","79","NIORT",46.315833,-0.400167,57
"79202003","79","PARTHENAY_SAPC",46.636833,-0.261,159
"79215001","79","POUGNE-HERISSON_SAPC",46.6605,-0.401833,196
"79220001","79","PRIN-DEYRANCON",46.223,-0.641167,14
"79220002","79","PRIN-DEYRANCON_SAPC",46.231,-0.668667,8
"79253002","79","LA TOUCHE STNA",46.459333,-0.204,129
"79270003","79","SAINT-MAIXENT-L-ECOLE_SAPC",46.417,-0.210333,83
"79309001","79","SCILLE",46.617167,-0.571167,247
"79311002","79","SECONDIGNY",46.605333,-0.4385,198
"79320001","79","SURIN",46.466333,-0.454,112
"79320002","79","SURIN_SAPC",46.459667,-0.460333,100
"79326001","79","THENEZAY ECOLE",46.72,-0.026667,149
"79326002","79","THENEZAY",46.705167,-0.066,140
"79326004","79","THENEZAY STNA",46.725333,-0.020333,132
"79329001","79","THOUARS-STNA",46.989167,-0.207,81
"79342001","79","VERNOUX-EN-GATI",46.600333,-0.524333,205
"79342002","79","VERNOUX STNA",46.633333,-0.525,202
"79350003","79","CHIZE",46.135,-0.401667,69
"80001001","80","ABBEVILLE",50.136,1.834,69
"80001005","80","ABBEVILLE",50.106667,1.835,68
"80010001","80","AILLY-SUR-NOYE",49.757667,2.370167,97
"80016001","80","ALBERT",49.9945,2.648833,54
"80021003","80","AMIENS",49.886667,2.316667,48
"80041001","80","AUMONT",49.883667,1.9295,119
"80086002","80","BERNAVILLE",50.139333,2.1805,146
"80148001","80","BUIGNY-LES-GAMACHES",50.0245,1.568333,114
"80182002","80","CAYEUX-HOURDEL",50.2155,1.566167,4
"80182003","80","CAYEUX-SUR-MER",50.187167,1.521167,4
"80211002","80","CONTY",49.7335,2.1505,92
"80213001","80","COTTENCHY",49.8205,2.391667,46
"80248001","80","DOMPIERRE-SUR-AUTHIE",50.301,1.9205,36
"80249001","80","DOMQUEUR",50.113333,2.047167,87
"80253002","80","DOULLENS",50.147667,2.3485,59
"80261001","80","DURY-LES-AMIENS",49.873667,2.272167,74
"80271002","80","EPEHY_SAPC",50.001167,3.1215,117
"80308001","80","FEUQUIERES-EN-VIMEU",50.061167,1.604333,100
"80379002","80","AMIENS-GLISY",49.872,2.3825,60
"80390001","80","GRIVESNES",49.687833,2.473167,110
"80396001","80","GUESCHART",50.234,2.011167,101
"80406001","80","HALLENCOURT",49.994,1.879,110
"80417001","80","HARBONNIERES",49.851833,2.665167,89
"80431001","80","HERISSART",50.032833,2.408667,140
"80481001","80","LIHONS",49.835833,2.769167,96
"80523001","80","MEAULTE",49.971833,2.703833,107
"80554001","80","MOLLIENS-DREUIL",49.8875,2.017333,61
"80557001","80","ESTREES-MONS-INRAE",49.874833,3.031167,87
"80598001","80","NOUVION-EN-PONTHIEU",50.2075,1.785667,23
"80600001","80","NOYELLES-SUR-MER",50.178667,1.705333,9
"80606002","80","OISEMONT_SAPC",49.956833,1.77,121
"80628001","80","LE-PLESSIER-ROZAINVILLERS",49.754333,2.5545,105
"80630001","80","POIX-DE-PICARDIE",49.778333,1.980167,107
"80682001","80","ROUVROY-EN-SANTERRE",49.765167,2.698333,95
"80685002","80","ROYE",49.691667,2.783333,90
"80688001","80","RUE",50.269833,1.663667,6
"80704001","80","SAINT-GRATIEN",49.963833,2.408667,110
"80713001","80","SAINT-QUENTIN EN TT",50.285667,1.582333,5
"80746001","80","TALMAS",50.028333,2.322,130
"80780001","80","VAUDRICOURT",50.114167,1.547167,58
"80781001","80","VAUVILLERS",49.834167,2.711,85
"80801001","80","VILLERS-CARBONNEL",49.877167,2.897667,81
"80815002","80","VRON",50.3105,1.7625,41
"81003002","81","ALBAN",43.885667,2.465667,610
"81004002","81","ALBI-MAN",43.951667,2.143333,165
"81006001","81","ALGANS",43.598333,1.868333,275
"81014001","81","ANGLES",43.556833,2.561667,743
"81016001","81","ARFONS",43.401667,2.225,652
"81020001","81","AUSSAC",43.865,2.0405,198
"81041001","81","BROZE",43.95,1.891667,225
"81042001","81","BURLATS",43.637667,2.276167,222
"81043001","81","BUSQUE",43.778,1.971,176
"81055002","81","LES CAMMAZES",43.412833,2.0775,615
"81061001","81","CASTANET",43.986667,2.023333,275
"81062001","81","CASTELNAU-MAN",43.676667,2.53,640
"81062002","81","CASTELNAU-DE-BR",43.65,2.45,652
"81065003","81","CASTRES",43.6155,2.235333,196
"81069001","81","CORDES",44.074167,1.955667,173
"81070001","81","COUFFOULEUX",43.81,1.736667,118
"81074001","81","CUNAC",43.921667,2.225,256
"81081002","81","DOURGNE",43.491333,2.139667,234
"81099004","81","GAILLAC",43.883333,1.866667,133
"81105002","81","GRAULHET",43.758333,1.996667,171
"81115002","81","LABASTIDE-ROUAIROUX",43.478333,2.657833,448
"81124001","81","LACAUNE",43.708333,2.704167,811
"81134002","81","LAMONTELARIE",43.601667,2.61,670
"81139001","81","LAUTREC",43.708333,2.136667,280
"81139002","81","LAUTREC-NINOU",43.689333,2.147667,210
"81140001","81","LAVAUR",43.715,1.821667,141
"81140002","81","LAVAUR",43.693667,1.866167,131
"81163001","81","MAZAMET",43.463333,2.346333,682
"81168001","81","MIRANDOL-BOURGN",44.143333,2.178333,385
"81176001","81","MONTELS",43.964,1.897333,256
"81182001","81","MONTREDON-MAN",43.716167,2.321167,508
"81182004","81","MONTREDON-LABESSONNIE",43.725,2.3555,566
"81192002","81","MURAT-SUR-VEBRE",43.677167,2.873667,975
"81192005","81","MURAT SUR VEBRE",43.633333,2.8255,1022
"81203001","81","PAULINET",43.855,2.393167,524
"81217001","81","PUYCELSI ROC",43.996167,1.715333,230
"81217002","81","PUYCELSI",43.981,1.680667,260
"81219001","81","PUYLAURENS",43.570333,2.009167,312
"81220001","81","RABASTENS",43.788333,1.681667,116
"81222001","81","REALMONT",43.779167,2.187167,218
"81225001","81","RIVIERES",43.908333,1.963333,139
"81231001","81","ROUAIROUX",43.472,2.584167,347
"81244001","81","ST-BENOIT-DE-CA",44.045,2.126667,286
"81266001","81","ST-PAUL-CAP-DE",43.648333,1.976667,160
"81267001","81","ST-PIERRE-DE-TR",43.760667,2.438833,635
"81267003","81","ST-PIERRE-DE-TR",43.754167,2.434333,570
"81276001","81","SALVAGNAC",43.909833,1.680167,190
"81283001","81","SENOUILLAC",43.948333,1.94,185
"81284001","81","ALBI",43.914667,2.116333,172
"81292001","81","TANUS",44.107167,2.279667,537
"81304002","81","TREVIEN",44.1265,2.122167,401
"81308001","81","VALENCE-D-ALBI",44.018333,2.4,470
"81308002","81","VALENCE-D-ALBIG",44.018333,2.398333,452
"81309002","81","VAOUR",44.073167,1.796833,395
"81313001","81","LE VERDIER",44.,1.916667,218
"81315001","81","VIELMUR/AGOUT",43.626667,2.098333,155
"82002001","82","ALBIAS",44.082833,1.410167,81
"82018003","82","BIOULE",44.097333,1.508167,92
"82022001","82","BOURG-DE-VISA",44.261667,0.9795,220
"82033005","82","CASTELSARRASIN",44.087,1.129667,72
"82038006","82","CAYLUS",44.220167,1.704167,274
"82039001","82","CAYRAC",44.115,1.503333,132
"82076001","82","L'HONOR-DE-COS",44.125833,1.339333,192
"82094004","82","LAUZERTE",44.271,1.1155,231
"82097003","82","LAVIT",43.933833,0.902833,226
"82112004","82","MOISSAC MARIGNIE",44.113833,1.054333,125
"82121002","82","MONTAUBAN",44.028,1.376667,106
"82121006","82","MONTAUBAN-TELEGRAPHE",44.015833,1.356333,100
"82148001","82","PUYLAROQUE",44.261833,1.6125,257
"82155003","82","ST-ANTONIN-TEUS",44.142167,1.798167,125
"82174001","82","ST-VINCENT",44.170667,1.459667,191
"82178001","82","SAVENES_MAN",43.854167,1.186167,117
"82178002","82","SAVENES",43.824167,1.175,156
"82180001","82","SERIGNAC",43.931833,1.068333,151
"82186003","82","VALENCE",44.116667,0.873,67
"83001001","83","ADRETS DE L EST",43.523333,6.813333,310
"83002001","83","AIGUINES",43.775,6.245,800
"83002004","83","AIGUINES_SAPC",43.7945,6.244833,563
"83004001","83","LES ARCS",43.461667,6.478333,100
"83004004","83","LES ARCS_SAPC",43.451,6.470833,55
"83007001","83","AUPS(AGGL.)",43.63,6.225,500
"83007002","83","AUPS",43.623333,6.223333,497
"83007004","83","AUPS",43.641,6.1875,497
"83008001","83","BAGNOLS-EN-FORET",43.538333,6.698333,320
"83008002","83","BAGNOLS EN FORET",43.539667,6.685167,249
"83009001","83","BANDOL",43.136667,5.75,30
"83009004","83","BANDOL",43.146667,5.751667,152
"83009005","83","BANDOL-BELLEVUE",43.145833,5.745,73
"83011001","83","BARGEMON",43.621833,6.564667,372
"83012001","83","BARJOLS",43.557167,6.003833,267
"83014001","83","BAUDINARD BOURG",43.718333,6.136667,630
"83016001","83","LE BEAUSSET",43.196667,5.801667,178
"83018001","83","BESSE-SUR-ISSOLE",43.352333,6.206667,266
"83019001","83","BORMES-MIMOSAS",43.091667,6.358333,175
"83019002","83","BORMES LES MIMOSAS",43.195167,6.379333,88
"83019005","83","CAP-BENAT",43.1,6.366667,185
"83023001","83","BRIGNOLES",43.408333,6.091667,240
"83026001","83","CABASSE",43.4445,6.199167,171
"83028001","83","CALLAS",43.585333,6.547167,308
"83028002","83","ST AURIN",43.590833,6.556333,422
"83031001","83","LE LUC",43.383167,6.386167,80
"83031002","83","LE CANNET-DES-MAURES LE LUC",43.391667,6.341667,86
"83035001","83","LE CASTELLET",43.252167,5.784667,417
"83035002","83","LE CASTELLET_SAPC",43.184,5.770167,66
"83036001","83","CAVALAIRE PECH",43.176667,6.525,22
"83036002","83","CAVALAIRE",43.195,6.521667,114
"83037001","83","LA CELLE",43.394667,5.991167,250
"83040001","83","CHATEAUVIEUX",43.776667,6.581667,990
"83042001","83","COGOLIN_SAPC",43.261667,6.510333,31
"83043001","83","COLLOBRIERES",43.246667,6.318333,190
"83043005","83","COLLOBRIERES_SAPC",43.232167,6.258,128
"83044001","83","COMPS-ST JEAN",43.708833,6.5095,884
"83044003","83","COMPS-SUR-ARTUBY",43.658833,6.471333,892
"83046001","83","COTIGNAC",43.554333,6.129,375
"83047001","83","LA CRAU",43.136667,6.075,39
"83049001","83","CUERS ANDUES",43.22,6.061667,185
"83049003","83","CUERS-POUVEREL",43.2395,6.085833,121
"83049004","83","CUERS-PIERREFEU",43.246667,6.125,75
"83049005","83","CUERS",43.247667,6.131333,72
"83049006","83","CUERS_TOULON",43.236,6.083333,122
"83050001","83","DRAGUIGNAN",43.531667,6.461667,170
"83050003","83","DRAGUIGNAN",43.523333,6.435,243
"83050007","83","DRAGUIGNAN_SAPC",43.526167,6.453333,173
"83050011","83","DRAGUI ST LEGER",43.53,6.471667,183
"83051001","83","ENTRECASTEAUX",43.521333,6.252167,279
"83055001","83","FAYENCE ROCH",43.626667,6.693333,340
"83056001","83","FIGANIERES",43.565,6.511667,270
"83061001","83","FREJUS",43.4235,6.738,7
"83061005","83","FREJUS-PLAINE",43.428833,6.7015,7
"83061007","83","FREJUS MONT VINAIGRE",43.502667,6.8155,560
"83067001","83","GONFARON-AGGLO",43.319,6.286667,170
"83068001","83","GRIMAUD",43.271667,6.521667,75
"83069001","83","HYERES",43.1005,6.147,2
"83069002","83","PORQUEROLLES",43.,6.226833,135
"83069003","83","ILE DU LEVANT",43.0325,6.469333,118
"83069006","83","HYERES EC.AGRI",43.113333,6.155,6
"83069008","83","HYERES-PEPINIERES",42.998667,6.1965,12
"83069011","83","ILE DU LEVANT-SEMAPHORE TITAN",43.042333,6.5035,99
"83069015","83","PORQUEROLL-PORT",43.002833,6.203833,3
"83069016","83","HYERES-PLAGE",43.115667,6.1545,9
"83072001","83","LORGUES",43.491167,6.3575,203
"83074002","83","LA MARTRE",43.770667,6.598667,967
"83075001","83","LES MAYONS_SAPC",43.316833,6.358333,147
"83077001","83","MEOUNES LES MONTRIEUX_SAPC",43.258,5.964833,309
"83080001","83","MONS",43.694333,6.710167,878
"83083001","83","MONTFORT-SUR-ARGENS_SAPC",43.469667,6.127,141
"83086001","83","GRAND COURRENT",43.405,6.566667,375
"83093001","83","PLAN D AUPS",43.336667,5.773333,679
"83093005","83","PLAN D'AUPS - STE BAUME_SAPC",43.342667,5.728333,605
"83095001","83","PONTEVES",43.553333,6.031667,388
"83097001","83","POURRIERES BEAU",43.503333,5.725,275
"83100001","83","PUGETVILLE",43.29,6.136667,189
"83101001","83","CAP CAMARAT",43.2005,6.6745,107
"83102001","83","REGUSSE",43.655,6.128333,525
"83102005","83","REGUSSE",43.668167,6.105167,561
"83104001","83","RIANS",43.618167,5.7525,390
"83107001","83","ROQUEBRUNE",43.441667,6.655,15
"83108001","83","LA ROQUEBRUSSANNE",43.334333,5.9875,352
"83113001","83","ST JULIEN ST PI",43.695,5.916667,442
"83113002","83","ST JULIEN",43.708333,5.903333,510
"83115001","83","STE MAXIME",43.322167,6.642667,24
"83116001","83","ST MAXIMIN-DDE",43.45,5.861667,310
"83116003","83","ST MAXIMIN-AUTOROUTE",43.451667,5.881667,300
"83116004","83","ST MAXIMIN-OLLI",43.480667,5.851167,295
"83116022","83","ST MAXIMIN LA STE BAUME",43.4775,5.847833,294
"83118001","83","ST RAPHAEL LE T",43.423333,6.768333,135
"83118002","83","LE DRAMONT",43.4145,6.852833,124
"83118003","83","STRAPH PIC OURS",43.475,6.906667,496
"83118004","83","TRAYAS",43.425,6.768333,18
"83118005","83","STRAPHAEL AGAY",43.428333,6.871667,15
"83118006","83","ST RAPHAEL",43.501667,6.881667,309
"83118007","83","ST RAPHAEL LE T",43.478333,6.926667,135
"83118009","83","ST RAPHAEL-MF",43.468333,6.92,12
"83119003","83","ST TROPEZ",43.271667,6.648333,3
"83124002","83","SEILLANS",43.580167,6.622167,278
"83126001","83","LA SEYNE-SUR-MER",43.098833,5.872,36
"83126002","83","LASEYNE BARBAN",43.093333,5.855,78
"83126004","83","SEMAPHORE CAP SICIE",43.052167,5.856333,321
"83127002","83","SIGNES",43.291667,5.865,371
"83133002","83","TANNERON MARJOR",43.563333,6.853333,417
"83137001","83","TOULON",43.115833,5.900667,3
"83137002","83","TOULONLESLICES",43.130833,5.934,44
"83137003","83","TOULON MARINE OBS",43.127,5.923,13
"83137007","83","TOULON ARSENAL",43.1235,5.8975,17
"83138001","83","TOURRETTES REGA",43.63,6.7,410
"83138002","83","TOURRETTES",43.612667,6.724167,240
"83142001","83","TRIGANCESOLEILS",43.761667,6.441667,770
"83145001","83","VARAGES",43.593833,5.962833,348
"83147001","83","VERIGNON",43.657833,6.27,839
"83148002","83","VIDAUBAN",43.386667,6.525,282
"83150002","83","VINON SUR VERDON",43.734,5.782667,271
"83153001","83","CAP CEPET",43.079333,5.940833,115
"84001001","84","ALTHEN",43.989833,4.962167,35
"84003001","84","APT (ECOLE)",43.876667,5.41,234
"84003002","84","APT-VITON",43.881,5.414,242
"84003003","84","APT",43.892,5.381833,222
"84005001","84","AUREL",44.123333,5.413333,725
"84007001","84","AVIGNON (P.V.)",43.931667,4.815,25
"84007004","84","AVIGNON-ECOLE NORMALE",43.945,4.81,22
"84007005","84","AVIGNON",43.911333,4.9025,34
"84009001","84","LA BASTIDE",43.785,5.636667,500
"84009002","84","LA BASTIDE DES JOURDANS",43.787333,5.615,381
"84014001","84","BEAUMONT-DE-PERTUIS",43.733333,5.741667,255
"84014002","84","BEAUMONT DE PERTUIS",43.756167,5.698,431
"84015002","84","BEAUMONT-MT  SEREIN",44.180667,5.255833,1445
"84017001","84","MONT-VENTOUX",44.173333,5.276667,1912
"84017006","84","CHALET REYNARD",44.151167,5.319667,1455
"84017007","84","BEDOIN",44.129667,5.199667,358
"84020002","84","BONNIEUX BOURG",43.823333,5.31,402
"84020003","84","BONNIEUX",43.833167,5.302667,250
"84020004","84","BONNIEUX/PLAINE",43.868333,5.301667,175
"84021001","84","BRANTES (COL)",44.196667,5.341667,650
"84022001","84","BUISSON",44.280667,4.990333,176
"84025001","84","CABRIERES D'AVIGNON",43.883667,5.164833,142
"84026003","84","CADENET",43.718833,5.353,152
"84028001","84","CAIRANNE",44.215,4.943333,118
"84031001","84","CARPENTRAS",44.083667,5.058333,98
"84031004","84","CARPENTRAS-FAUCONNETTE",44.033833,5.089667,148
"84033001","84","CASTELLET/VAL.",43.848333,5.488333,288
"84033002","84","CASTELLET",43.8395,5.478833,438
"84035001","84","CAVAILLON (VILL",43.838333,5.038333,75
"84035003","84","CAVAILLON",43.8565,5.032333,70
"84035005","84","CAVAILLON",43.832833,5.056667,75
"84036001","84","GADAGNE",43.933167,4.9245,110
"84037002","84","CHATEAUNEUF DU PAPE",44.0815,4.811333,106
"84042001","84","CUCURON CAVE COOPERATIVE",43.773333,5.44,340
"84044001","84","ENTRECHAUX",44.217667,5.143333,285
"84050001","84","GORDES",43.885,5.175,160
"84051001","84","GOULT",43.895,5.248667,175
"84054001","84","ISLE SUR SORGUE",43.9015,5.051167,64
"84055001","84","JONQUERETTES",43.950833,4.932,58
"84057001","84","JOUCAS",43.918333,5.26,200
"84060002","84","LAGARDE-D APT",44.015,5.475,1018
"84064001","84","LAPALUD",44.3205,4.658167,46
"84066002","84","LIOUX",43.941667,5.291667,282
"84068001","84","LOURMARIN",43.766667,5.366667,224
"84069001","84","MALAUCENE",44.168833,5.116333,348
"84073001","84","MENERBES",43.832667,5.230667,252
"84074004","84","MERINDOL",43.752167,5.192667,150
"84075002","84","METHAMIS",44.012,5.209167,250
"84076002","84","MIRABEAU",43.708167,5.615167,391
"84078001","84","MONDRAGON",44.233333,4.711667,39
"84079001","84","MONIEUX",44.057,5.338667,818
"84082001","84","MORMOIRON",44.072833,5.209667,308
"84085003","84","MURS-SALUT",43.943333,5.241667,470
"84085004","84","MURS",43.938167,5.2255,488
"84086001","84","OPPEDE CRETE DU PETIT  LUBERON",43.811,5.146,672
"84087001","84","ORANGE",44.1445,4.861,57
"84088002","84","PERNES LES FONTAINES",43.977667,5.080167,150
"84089001","84","PERTUIS",43.691667,5.503333,209
"84089003","84","PERTUIS",43.695833,5.507667,208
"84091001","84","PIOLENC",44.195333,4.785,42
"84094001","84","PUYMERAS",44.2895,5.131333,392
"84095001","84","PUYVERT",43.731667,5.345,150
"84103001","84","RUSTREL",43.9245,5.492667,400
